__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2]
1778751881.536446,0.002896657,-0.006717153,-0.000888866,0.000014789,0.000014793,0.003333204,1.000000000,1.027278662,0.010768579,-2.498625040,0.011567903,0.011567942,0.027339688,0.999997258,-0.001133986,0.002088680,-0.000002726,0.000000000,12.000000000,1778751881438678.000000000,1778751881434678.000000000,-0.016347798,0.001465795,0.000765618,1.000000000,0.003808787,0.003812026,0.002910231
1778751881.548900,0.001885674,-0.007167488,-0.000247377,0.000014718,0.000014722,0.003333725,1.000000000,1.027204037,0.010833557,-2.498563051,0.011371028,0.011371053,0.027111432,0.999997318,-0.001126181,0.002060072,-0.000003140,0.000000000,12.000000000,1778751881446678.000000000,1778751881442678.000000000,-0.016639076,0.001325704,0.000619151,1.000000000,0.003726637,0.003729695,0.002885988
1778751881.558488,0.001767178,-0.006670648,-0.000405373,0.000014739,0.000014744,0.003334311,1.000000000,1.027125001,0.010895871,-2.498502970,0.011433342,0.011433374,0.027196731,0.999997318,-0.001118880,0.002033470,-0.000004222,0.000000000,12.000000000,1778751881454678.000000000,1778751881450678.000000000,-0.016911497,0.001170446,0.000497971,1.000000000,0.003752744,0.003755776,0.002894220
1778751881.568083,0.001773219,-0.007307194,0.000759115,0.000014783,0.000014789,0.003335482,1.000000000,1.026954174,0.011012535,-2.498380184,0.011559700,0.011559745,0.027308146,0.999997437,-0.001106502,0.001974940,-0.000001934,0.000000000,12.000000000,1778751881470678.000000000,1778751881466678.000000000,-0.017460687,0.000854132,0.000270846,1.000000000,0.003805321,0.003808307,0.002908360
1778751881.576817,0.002941824,-0.006869211,-0.000161872,0.000014712,0.000014718,0.003336008,1.000000000,1.026866674,0.011070455,-2.498326063,0.011363208,0.011363238,0.027080521,0.999997556,-0.001094474,0.001947491,-0.000002012,0.000000000,12.000000000,1778751881478678.000000000,1778751881474678.000000000,-0.017708069,0.000730625,0.000129359,1.000000000,0.003723378,0.003726201,0.002884169
1778751881.587761,0.002234208,-0.005474750,-0.000553081,0.000014734,0.000014740,0.003336594,1.000000000,1.026775002,0.011126123,-2.498274088,0.011425452,0.011425488,0.027165713,0.999997556,-0.001085287,0.001925608,-0.000003668,0.000000000,12.000000000,1778751881486678.000000000,1778751881482678.000000000,-0.017985459,0.000614520,0.000021876,1.000000000,0.003749490,0.003752295,0.002892400
1778751881.596336,0.002816910,-0.006539385,-0.000542914,0.000014756,0.000014763,0.003337179,1.000000000,1.026679277,0.011179400,-2.498224020,0.011488269,0.011488311,0.027251279,0.999997675,-0.001073765,0.001899452,-0.000005275,0.000000000,12.000000000,1778751881498678.000000000,1778751881490678.000000000,-0.018233920,0.000483095,-0.000091352,1.000000000,0.003775720,0.003778513,0.002900633
1778751881.607850,0.001954461,-0.006514498,-0.001715552,0.000014706,0.000014715,0.003338296,1.000000000,1.026479363,0.011268050,-2.498119354,0.011355543,0.011355577,0.027049672,0.999997795,-0.001053796,0.001850790,-0.000014967,0.000000000,12.000000000,1778751881510678.000000000,1778751881506678.000000000,-0.018744949,0.000267099,-0.000185233,1.000000000,0.003720277,0.003722900,0.002882368
1778751881.615741,0.001884929,-0.007031383,-0.000728025,0.000014728,0.000014737,0.003338883,1.000000000,1.026375294,0.011303986,-2.498065233,0.011417716,0.011417757,0.027134752,0.999997795,-0.001046150,0.001822548,-0.000017410,0.000000000,12.000000000,1778751881518678.000000000,1778751881514678.000000000,-0.019025806,0.000134299,-0.000271903,1.000000000,0.003746364,0.003748985,0.002890599
1778751881.627904,0.001923386,-0.007159773,0.000427728,0.000014750,0.000014759,0.003339469,1.000000000,1.026267052,0.011337829,-2.498012781,0.011480462,0.011480509,0.027220206,0.999997914,-0.001038346,0.001793786,-0.000015230,0.000000000,12.000000000,1778751881526678.000000000,1778751881522678.000000000,-0.019288126,0.000003292,-0.000367376,1.000000000,0.003772588,0.003775201,0.002898831
1778751881.635687,0.001635271,-0.005937270,0.000204519,0.000014772,0.000014782,0.003340054,1.000000000,1.026154995,0.011369646,-2.497962236,0.011543785,0.011543840,0.027306037,0.999997914,-0.001031699,0.001769903,-0.000013946,0.000000000,12.000000000,1778751881534678.000000000,1778751881530678.000000000,-0.019589415,-0.000126190,-0.000406752,1.000000000,0.003798917,0.003801516,0.002907064
1778751881.651088,0.002261910,-0.005979245,-0.000050174,0.000014723,0.000014734,0.003341174,1.000000000,1.025901675,0.011393467,-2.497862816,0.011410133,0.011410177,0.027163634,0.999998033,-0.001014250,0.001721289,-0.000016135,0.000000000,12.000000000,1778751881550678.000000000,1778751881546678.000000000,-0.019999111,-0.000442984,-0.000505898,1.000000000,0.003743416,0.003745850,0.002891133
1778751881.655711,0.000737856,-0.006987068,-0.000095999,0.000014746,0.000014756,0.003341760,1.000000000,1.025770426,0.011402751,-2.497806072,0.011472811,0.011472861,0.027189188,0.999998152,-0.001011450,0.001693268,-0.000016240,0.000000000,12.000000000,1778751881558678.000000000,1778751881554678.000000000,-0.020250002,-0.000581455,-0.000559144,1.000000000,0.003769624,0.003772036,0.002897046
1778751881.667894,0.001162573,-0.006659674,-0.001321345,0.000014768,0.000014778,0.003342347,1.000000000,1.025635839,0.011410302,-2.497751236,0.011536065,0.011536123,0.027274908,0.999998152,-0.001006967,0.001666548,-0.000021256,0.000000000,12.000000000,1778751881566678.000000000,1778751881562678.000000000,-0.020523576,-0.000729074,-0.000626274,1.000000000,0.003795953,0.003798347,0.002905279
1778751881.675661,0.001775046,-0.007054997,-0.000233909,0.000014697,0.000014708,0.003342886,1.000000000,1.025478005,0.011395966,-2.497691870,0.011340658,0.011340700,0.027047973,0.999998152,-0.001000035,0.001638247,-0.000021928,0.000000000,12.000000000,1778751881574678.000000000,1778751881570678.000000000,-0.020772720,-0.000892618,-0.000651121,1.000000000,0.003714527,0.003716792,0.002881168
1778751881.687864,0.000608821,-0.006210693,-0.000380552,0.000014742,0.000014752,0.003344059,1.000000000,1.025154710,0.011363018,-2.497578859,0.011465310,0.011465367,0.027218448,0.999998271,-0.000994982,0.001587258,-0.000018921,0.000000000,12.000000000,1778751881591024.000000000,1778751881587024.000000000,-0.021152487,-0.001218697,-0.000817986,1.000000000,0.003766781,0.003769033,0.002897631
1778751881.697309,0.001733884,-0.006153353,-0.000382975,0.000014764,0.000014775,0.003344646,1.000000000,1.024989486,0.011344356,-2.497525692,0.011528499,0.011528562,0.027304249,0.999998391,-0.000988494,0.001562754,-0.000020410,0.000000000,12.000000000,1778751881599024.000000000,1778751881595024.000000000,-0.021392420,-0.001369646,-0.000887644,1.000000000,0.003793105,0.003795342,0.002905864
1778751881.707661,0.000051773,-0.006327551,-0.000465805,0.000014693,0.000014705,0.003345187,1.000000000,1.024806857,0.011303490,-2.497477293,0.011333435,0.011333483,0.027076744,0.999998391,-0.000988748,0.001537551,-0.000022228,0.000000000,12.000000000,1778751881607024.000000000,1778751881603024.000000000,-0.021590959,-0.001506389,-0.001014922,1.000000000,0.003711846,0.003713963,0.002881726
1778751881.716510,0.001712169,-0.007144695,-0.000065129,0.000014716,0.000014727,0.003345773,1.000000000,1.024622202,0.011261758,-2.497426987,0.011395412,0.011395467,0.027102277,0.999998391,-0.000982614,0.001509219,-0.000022643,0.000000000,12.000000000,1778751881619024.000000000,1778751881611024.000000000,-0.021813096,-0.001667682,-0.001091425,1.000000000,0.003737911,0.003740014,0.002887660
1778751881.728234,0.001515173,-0.007010994,-0.000031115,0.000014760,0.000014772,0.003346946,1.000000000,1.024246812,0.011174923,-2.497333288,0.011521085,0.011521155,0.027273286,0.999998510,-0.000969692,0.001452936,-0.000021728,0.000000000,12.000000000,1778751881631024.000000000,1778751881627024.000000000,-0.022205662,-0.002033076,-0.001251303,1.000000000,0.003790409,0.003792490,0.002904125
1778751881.737066,0.001854463,-0.006654425,-0.000595510,0.000014782,0.000014794,0.003347534,1.000000000,1.024056196,0.011129615,-2.497288704,0.011584790,0.011584868,0.027359355,0.999998510,-0.000963030,0.001426560,-0.000024294,0.000000000,12.000000000,1778751881639024.000000000,1778751881635024.000000000,-0.022365613,-0.002219134,-0.001284367,1.000000000,0.003816832,0.003818900,0.002912359
1778751881.748973,0.002062726,-0.006206625,-0.000215964,0.000014711,0.000014723,0.003348078,1.000000000,1.023844957,0.011050976,-2.497235775,0.011387117,0.011387179,0.027130684,0.999998629,-0.000955544,0.001401976,-0.000025354,0.000000000,12.000000000,1778751881647024.000000000,1778751881643024.000000000,-0.022502402,-0.002391953,-0.001378877,1.000000000,0.003734278,0.003736238,0.002888063
1778751881.756639,0.001623202,-0.006394030,0.000606537,0.000014733,0.000014745,0.003348665,1.000000000,1.023632169,0.010971857,-2.497184753,0.011449587,0.011449655,0.027216073,0.999998629,-0.000950188,0.001376812,-0.000023389,0.000000000,12.000000000,1778751881655024.000000000,1778751881651024.000000000,-0.022739284,-0.002587315,-0.001450652,1.000000000,0.003760429,0.003762377,0.002896295
1778751881.769084,0.001782481,-0.007357867,-0.000042723,0.000014778,0.000014790,0.003349839,1.000000000,1.023201942,0.010811494,-2.497085333,0.011576256,0.011576338,0.027327580,0.999998748,-0.000937106,0.001322006,-0.000026461,0.000000000,12.000000000,1778751881671024.000000000,1778751881667024.000000000,-0.023080783,-0.002952043,-0.001671113,1.000000000,0.003813103,0.003815029,0.002910430
1778751881.775748,0.002415132,-0.007273472,0.000491179,0.000014706,0.000014719,0.003350385,1.000000000,1.022973180,0.010706636,-2.497020483,0.011378985,0.011379050,0.027099548,0.999998748,-0.000928616,0.001293328,-0.000024984,0.000000000,12.000000000,1778751881679024.000000000,1778751881675024.000000000,-0.023283545,-0.003170290,-0.001707464,1.000000000,0.003730749,0.003732570,0.002886188
1778751881.787909,0.002135899,-0.006456567,-0.000160114,0.000014729,0.000014741,0.003350973,1.000000000,1.022742867,0.010601293,-2.496958256,0.011441378,0.011441450,0.027184825,0.999998868,-0.000921526,0.001267978,-0.000026298,0.000000000,12.000000000,1778751881687024.000000000,1778751881683024.000000000,-0.023555439,-0.003407723,-0.001826950,1.000000000,0.003756884,0.003758686,0.002894419
1778751881.795767,0.002894429,-0.006096546,-0.000013320,0.000014751,0.000014764,0.003351561,1.000000000,1.022510648,0.010495328,-2.496898651,0.011504345,0.011504424,0.027270479,0.999998868,-0.000911409,0.001244071,-0.000027037,0.000000000,12.000000000,1778751881695024.000000000,1778751881691024.000000000,-0.023783596,-0.003633688,-0.001927015,1.000000000,0.003783145,0.003784937,0.002902652
1778751881.807746,0.002601742,-0.007178248,0.000669052,0.000014703,0.000014715,0.003352699,1.000000000,1.022014737,0.010264435,-2.496761560,0.011371012,0.011371082,0.027068472,0.999998987,-0.000893260,0.001186182,-0.000024952,0.000000000,12.000000000,1778751881711024.000000000,1778751881707024.000000000,-0.024093872,-0.004066191,-0.002044552,1.000000000,0.003727351,0.003729052,0.002884332
1778751881.815939,0.002892802,-0.007696325,-0.000089030,0.000014725,0.000014738,0.003353287,1.000000000,1.021751404,0.010139510,-2.496684313,0.011433330,0.011433406,0.027153637,0.999998987,-0.000883327,0.001156107,-0.000026119,0.000000000,12.000000000,1778751881719024.000000000,1778751881715024.000000000,-0.024326470,-0.004348926,-0.002082872,1.000000000,0.003753477,0.003755165,0.002892563
1778751881.827871,0.002952997,-0.007171464,-0.000184439,0.000014748,0.000014760,0.003353875,1.000000000,1.021487117,0.010014192,-2.496609449,0.011496223,0.011496305,0.027239179,0.999998987,-0.000873155,0.001128133,-0.000027672,0.000000000,12.000000000,1778751881727024.000000000,1778751881723024.000000000,-0.024538754,-0.004547039,-0.002129197,1.000000000,0.003779713,0.003781395,0.002900795
1778751881.836259,0.003372725,-0.008069321,-0.000392926,0.000014770,0.000014783,0.003354462,1.000000000,1.021222353,0.009888742,-2.496537209,0.011559693,0.011559783,0.027325097,0.999999106,-0.000861307,0.001096569,-0.000030058,0.000000000,12.000000000,1778751881735024.000000000,1778751881731024.000000000,-0.024695270,-0.004756403,-0.002196864,1.000000000,0.003806082,0.003807764,0.002909029
1778751881.847806,0.003174097,-0.006285993,0.000505502,0.000014722,0.000014734,0.003355600,1.000000000,1.020626187,0.009607431,-2.496402502,0.011425440,0.011425520,0.027182385,0.999999106,-0.000836286,0.001043595,-0.000031093,0.000000000,12.000000000,1778751881751024.000000000,1778751881747024.000000000,-0.025037332,-0.005186436,-0.002277595,1.000000000,0.003750224,0.003751822,0.002893048
1778751881.855662,0.003240357,-0.007273471,-0.000338315,0.000014744,0.000014757,0.003356189,1.000000000,1.020328403,0.009466572,-2.496342897,0.011488260,0.011488347,0.027207941,0.999999225,-0.000825063,0.001015460,-0.000033340,0.000000000,12.000000000,1778751881759024.000000000,1778751881755024.000000000,-0.025246156,-0.005384700,-0.002333275,1.000000000,0.003776468,0.003778069,0.002898957
1778751881.869229,0.003872142,-0.006861402,0.000398737,0.000014767,0.000014780,0.003356777,1.000000000,1.020030618,0.009325971,-2.496285200,0.011551657,0.011551752,0.027293745,0.999999225,-0.000811302,0.000988973,-0.000032637,0.000000000,12.000000000,1778751881767024.000000000,1778751881763024.000000000,-0.025418913,-0.005579806,-0.002350254,1.000000000,0.003802821,0.003804421,0.002907190
1778751881.876097,0.003001181,-0.007322736,-0.000054147,0.000014696,0.000014709,0.003357330,1.000000000,1.019695282,0.009184015,-2.496226311,0.011355530,0.011355608,0.027066415,0.999999225,-0.000801015,0.000960633,-0.000033731,0.000000000,12.000000000,1778751881775024.000000000,1778751881771024.000000000,-0.025632929,-0.005787601,-0.002431795,1.000000000,0.003721036,0.003722560,0.002883030
1778751881.887708,0.005139997,-0.008277922,0.000203424,0.000014741,0.000014753,0.003358507,1.000000000,1.019027233,0.008901337,-2.496114969,0.011480454,0.011480547,0.027237056,0.999999344,-0.000771195,0.000898567,-0.000034294,0.000000000,12.000000000,1778751881791024.000000000,1778751881787024.000000000,-0.025993288,-0.006091201,-0.002442946,1.000000000,0.003773337,0.003774866,0.002899493
1778751881.899617,0.005008855,-0.008283773,-0.001018039,0.000014764,0.000014776,0.003359095,1.000000000,1.018694639,0.008760314,-2.496061802,0.011543781,0.011543880,0.027322941,0.999999344,-0.000752826,0.000866568,-0.000039222,0.000000000,12.000000000,1778751881799024.000000000,1778751881795024.000000000,-0.026152981,-0.006233346,-0.002484925,1.000000000,0.003799681,0.003801223,0.002907726
1778751881.908174,0.004032079,-0.007373057,-0.000736200,0.000014693,0.000014705,0.003359649,1.000000000,1.018327236,0.008629800,-2.496002674,0.011348016,0.011348098,0.027095048,0.999999464,-0.000738349,0.000838207,-0.000043010,0.000000000,12.000000000,1778751881807024.000000000,1778751881803024.000000000,-0.026383651,-0.006437148,-0.002521613,1.000000000,0.003718059,0.003719522,0.002883542
1778751881.916391,0.004995740,-0.007276058,0.000050128,0.000014716,0.000014727,0.003360238,1.000000000,1.017961264,0.008499049,-2.495949030,0.011410124,0.011410213,0.027120581,0.999999464,-0.000719821,0.000810347,-0.000043530,0.000000000,12.000000000,1778751881815024.000000000,1778751881811024.000000000,-0.026575996,-0.006600197,-0.002558763,1.000000000,0.003744151,0.003745616,0.002889471
1778751881.927748,0.005652544,-0.008442415,-0.000015600,0.000014761,0.000014772,0.003361417,1.000000000,1.017233729,0.008237978,-2.495847702,0.011536063,0.011536167,0.027291752,0.999999583,-0.000679823,0.000750187,-0.000043660,0.000000000,12.000000000,1778751881831024.000000000,1778751881827024.000000000,-0.026941173,-0.006895693,-0.002694287,1.000000000,0.003796688,0.003798165,0.002905936
1778751881.936490,0.005299745,-0.008340872,-0.001136917,0.000014691,0.000014701,0.003361971,1.000000000,1.016854525,0.008116286,-2.495797634,0.011340650,0.011340737,0.027064484,0.999999583,-0.000660007,0.000718034,-0.000048869,0.000000000,12.000000000,1778751881839024.000000000,1778751881835024.000000000,-0.027113613,-0.007056744,-0.002692490,1.000000000,0.003715244,0.003716639,0.002881803
1778751881.949065,0.005507174,-0.008522366,-0.000744702,0.000014736,0.000014746,0.003363151,1.000000000,1.016101837,0.007872144,-2.495702267,0.011465309,0.011465410,0.027235063,0.999999702,-0.000620262,0.000650539,-0.000051441,0.000000000,12.000000000,1778751881855024.000000000,1778751881851024.000000000,-0.027448408,-0.007345295,-0.002733340,1.000000000,0.003767520,0.003768921,0.002898266
1778751881.957308,0.003726606,-0.008511209,0.000544750,0.000014759,0.000014769,0.003363739,1.000000000,1.015728593,0.007750158,-2.495671272,0.011528500,0.011528608,0.027260620,0.999999702,-0.000606480,0.000617582,-0.000049710,0.000000000,12.000000000,1778751881863024.000000000,1778751881859024.000000000,-0.027538056,-0.007472881,-0.002786024,1.000000000,0.003793833,0.003795243,0.002904163
1778751881.968928,0.004994377,-0.010171935,0.000110478,0.000014689,0.000014698,0.003364294,1.000000000,1.015329599,0.007646234,-2.495635748,0.011333431,0.011333521,0.027033973,0.999999702,-0.000587594,0.000577969,-0.000049690,0.000000000,12.000000000,1778751881875024.000000000,1778751881867024.000000000,-0.027633891,-0.007531409,-0.002758035,1.000000000,0.003712532,0.003713869,0.002880080
1778751881.975697,0.006204186,-0.009367674,0.000513852,0.000014711,0.000014720,0.003364883,1.000000000,1.014933586,0.007542578,-2.495601416,0.011395412,0.011395508,0.027118968,0.999999702,-0.000563529,0.000541599,-0.000047833,0.000000000,12.000000000,1778751881879024.000000000,1778751881875024.000000000,-0.027737649,-0.007602797,-0.002850247,1.000000000,0.003738590,0.003739930,0.002888311
1778751881.987734,0.005746751,-0.010332169,-0.000191999,0.000014734,0.000014742,0.003365472,1.000000000,1.014540315,0.007438943,-2.495568991,0.011457964,0.011458066,0.027204337,0.999999821,-0.000541256,0.000501352,-0.000048768,0.000000000,12.000000000,1778751881887024.000000000,1778751881883024.000000000,-0.027840575,-0.007685362,-0.002948103,1.000000000,0.003764773,0.003766122,0.002896543
